Rowid_,VALUE,COUNT,US_200BPS,US_200EVT,BPS_MODEL,BPS_NAME,GROUPVEG,FRI_REPLAC,FRI_MIXED,FRI_SURFAC,FRI_ALLFIR,EVT_NAME,EVT_PHYS
,65922,368,604,7944,10810_6_12_13_17,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,2003.000000000000000,NA,NA,2003.000000000000000,Western Cool Temperate Developed Ruderal Herbaceous Wetland,Developed
,65924,1596,596,7296,10581_6,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland - Wet,Conifer,159.000000000000000,51,471,36.000000000000000,Developed-Low Intensity,Developed-Low Intensity
,65925,57,604,9008,10810_6_12_13_17,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,2003.000000000000000,NA,NA,2003.000000000000000,Inter-Mountain Basins Playa,Sparsely Vegetated
,65933,287,604,7924,10810_6_12_13_17,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,2003.000000000000000,NA,NA,2003.000000000000000,Western Cool Temperate Developed Ruderal Grassland,Developed
,65937,1014,973,9308,10540_16_23_24,Southern Rocky Mountain Ponderosa Pine Woodland,Conifer,279.000000000000000,227,20,17.000000000000000,Great Basin & Intermountain Introduced Annual Grassland,Exotic Herbaceous
,65939,8,2708,9004,10803_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,151.000000000000000,NA,NA,151.000000000000000,Inter-Mountain Basins Active and Stabilized Dune,Sparsely Vegetated
,65943,131,604,7942,10810_6_12_13_17,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,2003.000000000000000,NA,NA,2003.000000000000000,Western Cool Temperate Developed Ruderal Mixed Forested Wetland,Developed
,65964,129,599,7055,10620_6_12_17_18,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland,283.000000000000000,148,239,69.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Conifer
,65969,2597,1002,9328,11530_16_23_24_25_27,Inter-Mountain Basins Greasewood Flat,Shrubland,208.000000000000000,NA,NA,208.000000000000000,Interior Western North American Temperate Ruderal Shrubland,Exotic Tree-Shrub
,65972,65,973,7944,10540_16_23_24,Southern Rocky Mountain Ponderosa Pine Woodland,Conifer,279.000000000000000,227,20,17.000000000000000,Western Cool Temperate Developed Ruderal Herbaceous Wetland,Developed
,65975,12,2700,7902,10803_6_12_15_16_17_18_23_24_25,Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert,Shrubland,151.000000000000000,NA,NA,151.000000000000000,Western Cool Temperate Urban Mixed Forest,Developed
,65978,2223,1002,7923,11530_16_23_24_25_27,Inter-Mountain Basins Greasewood Flat,Shrubland,208.000000000000000,NA,NA,208.000000000000000,Western Cool Temperate Developed Ruderal Shrubland,Developed
,65980,49,604,7902,10810_6_12_13_17,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,2003.000000000000000,NA,NA,2003.000000000000000,Western Cool Temperate Urban Mixed Forest,Developed
,65981,31915,1002,9336,11530_16_23_24_25_27,Inter-Mountain Basins Greasewood Flat,Shrubland,208.000000000000000,NA,NA,208.000000000000000,Great Basin & Intermountain Ruderal Shrubland,Exotic Tree-Shrub
,65985,579,990,7193,11071_16,Rocky Mountain Gambel Oak-Mixed Montane Shrubland  - Continuous,Shrubland,57.000000000000000,161,NA,42.000000000000000,Recently Logged-Tree Cover,Conifer
,65995,10601,980,7299,10640_15_16_17_23_24_27_28,Colorado Plateau Mixed Low Sagebrush Shrubland,Shrubland,236.000000000000000,119,NA,79.000000000000000,Developed-Roads,Developed-Roads
,66003,6,981,9019,10700_16,Rocky Mountain Alpine Dwarf-Shrubland,Shrubland,227.000000000000000,NA,NA,227.000000000000000,Rocky Mountain Lower Montane-Foothill Riparian Woodland,Riparian
,66011,73,965,7297,10110_16_23_24,Rocky Mountain Aspen Forest and Woodland,Hardwood,59.000000000000000,50,NA,27.000000000000000,Developed-Medium Intensity,Developed-Medium Intensity
,66017,36,598,7903,10610_6,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Hardwood-Conifer,148.000000000000000,223,60,36.000000000000000,Western Cool Temperate Urban Herbaceous,Developed
,66018,1,964,7200,10060,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,Sparse,0.000000000000000,NA,NA,0.000000000000000,Recently Disturbed Other-Tree Cover,Conifer
,66035,3,970,9328,10500_16_23_28,Rocky Mountain Lodgepole Pine Forest,Conifer,154.000000000000000,NA,661,125.000000000000000,Interior Western North American Temperate Ruderal Shrubland,Exotic Tree-Shrub
,66046,21,1076,7079,11600_12_17,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian,271.000000000000000,NA,80,62.000000000000000,Great Basin Xeric Mixed Sagebrush Shrubland,Shrubland
,66047,6,968,7920,10190_6_7_9_12_16_17_18_19,Great Basin Pinyon-Juniper Woodland,Conifer,844.000000000000000,913,NA,438.000000000000000,Western Cool Temperate Developed Ruderal Deciduous Forest,Developed
,66051,36,1060,9327,10790_6_9_10_12_16_17_18,Great Basin Xeric Mixed Sagebrush Shrubland,Shrubland,94.000000000000000,830,NA,84.000000000000000,Interior West Ruderal Riparian Forest,Riparian
